ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,LocalID,Paradigm_ID
koasati-3d-a-1,,koasati,3d-a,ibisnók ,ibisnók,,,kimball-1991,,,,,43823,297
koasati-3sg_n_p-1,,koasati,3sg_n_p,im- ,im-,,,kimball-1991,,,,,43824,297
koasati-3sg_n_o-1,,koasati,3sg_n_o,ibisnón ,ibisnón,,,kimball-1991,,,,,43825,297
koasati-3sg_n_s-1,,koasati,3sg_n_s,ibisnók ,ibisnók,,,kimball-1991,,,,,43826,297
koasati-3sg_n_a-1,,koasati,3sg_n_a,ibisnók ,ibisnók,,,kimball-1991,,,,,43827,297
koasati-3sg_m_p-1,,koasati,3sg_m_p,im- ,im-,,,kimball-1991,,,,,43828,297
koasati-3sg_m_o-1,,koasati,3sg_m_o,ibisnón ,ibisnón,,,kimball-1991,,,,,43829,297
koasati-3sg_m_s-1,,koasati,3sg_m_s,ibisnók ,ibisnók,,,kimball-1991,,,,,43830,297
koasati-3sg_m_a-1,,koasati,3sg_m_a,ibisnók ,ibisnók,,,kimball-1991,,,,,43831,297
koasati-2pl_p-1,,koasati,2pl_p,hacim- ,hacim-,,,kimball-1991,,,,,43832,297
koasati-2pl_o-1,,koasati,2pl_o,hasnón ,hasnón,,,kimball-1991,,,,,43833,297
koasati-2pl_s-1,,koasati,2pl_s,hasnók ,hasnók,,,kimball-1991,,,,,43834,297
koasati-2pl_a-1,,koasati,2pl_a,hasnók ,hasnók,,,kimball-1991,,,,,43835,297
koasati-2du_p-1,,koasati,2du_p,hacim- ,hacim-,,,kimball-1991,,,,,43836,297
koasati-2du_o-1,,koasati,2du_o,hasnón ,hasnón,,,kimball-1991,,,,,43837,297
koasati-2du_s-1,,koasati,2du_s,hasnók ,hasnók,,,kimball-1991,,,,,43838,297
koasati-2du_a-1,,koasati,2du_a,hasnók ,hasnók,,,kimball-1991,,,,,43839,297
koasati-2sg_p-1,,koasati,2sg_p,cim- ,cim-,,,kimball-1991,,,,,43840,297
koasati-2sg_o-1,,koasati,2sg_o,isnón ,isnón,,,kimball-1991,,,,,43841,297
koasati-2sg_s-1,,koasati,2sg_s,isnók ,isnók,,,kimball-1991,,,,,43842,297
koasati-2sg_a-1,,koasati,2sg_a,isnók ,isnók,,,kimball-1991,,,,,43843,297
koasati-12pl_p-1,,koasati,12pl_p,kom- ,kom-,,,kimball-1991,,,,,43844,297
koasati-12pl_o-1,,koasati,12pl_o,kosnón ,kosnón,,,kimball-1991,,,,,43845,297
koasati-12pl_s-1,,koasati,12pl_s,kosnók ,kosnók,,,kimball-1991,,,,,43846,297
koasati-12pl_a-1,,koasati,12pl_a,kosnók ,kosnók,,,kimball-1991,,,,,43847,297
koasati-12du_p-1,,koasati,12du_p,kom- ,kom-,,,kimball-1991,,,,,43848,297
koasati-12du_o-1,,koasati,12du_o,kosnón ,kosnón,,,kimball-1991,,,,,43849,297
koasati-12du_s-1,,koasati,12du_s,kosnók ,kosnók,,,kimball-1991,,,,,43850,297
koasati-12du_a-1,,koasati,12du_a,kosnók ,kosnók,,,kimball-1991,,,,,43851,297
koasati-1pl_p-1,,koasati,1pl_p,kom- ,kom-,,,kimball-1991,,,,,43852,297
koasati-1pl_o-1,,koasati,1pl_o,kosnón ,kosnón,,,kimball-1991,,,,,43853,297
koasati-1pl_s-1,,koasati,1pl_s,kosnók ,kosnók,,,kimball-1991,,,,,43854,297
koasati-1pl_a-1,,koasati,1pl_a,kosnók ,kosnók,,,kimball-1991,,,,,43855,297
koasati-1du_p-1,,koasati,1du_p,kom- ,kom-,,,kimball-1991,,,,,43856,297
koasati-1du_o-1,,koasati,1du_o,kosnón ,kosnón,,,kimball-1991,,,,,43857,297
koasati-1du_s-1,,koasati,1du_s,kosnók ,kosnók,,,kimball-1991,,,,,43858,297
koasati-1du_a-1,,koasati,1du_a,kosnók ,kosnók,,,kimball-1991,,,,,43859,297
koasati-1sg_p-1,,koasati,1sg_p,am-,am-,,,kimball-1991,,,,,43860,297
koasati-1sg_o-1,,koasati,1sg_o,anón ,anón,,,kimball-1991,,,,,43861,297
koasati-1sg_s-1,,koasati,1sg_s,anók,anók,,,kimball-1991,,,,,43862,297
koasati-1sg_a-1,,koasati,1sg_a,anók,anók,,,kimball-1991,,,,,43863,297
modern-hebrew-3p-p-1,,modern-hebrew,3p-p,-am ,-am,,"‘-am’ is in fact the 3plM form, the 3plF form is ‘-an’ (Gilnert 1989:30-1).",glinert-1989,,,,,43864,298
modern-hebrew-3p-o-1,,modern-hebrew,3p-o,-am ,-am,,"‘-am’ is in fact the 3plM form, the 3plF form is ‘-an’ (Gilnert 1989:30-1).",glinert-1989,,,,,43865,298
modern-hebrew-3p-s-1,,modern-hebrew,3p-s,hɛm,hɛm,,"‘hɛm’ is in fact the 3plM form, the 3plF form is ‘hɛn’ (Gilnert 1989).",glinert-1989,,,,,43866,298
modern-hebrew-3p-a-1,,modern-hebrew,3p-a,hɛm,hɛm,,"‘hɛm’ is in fact the 3plM form, the 3plF form is ‘hɛn’ (Gilnert 1989).",glinert-1989,,,,,43867,298
modern-hebrew-3d-p-1,,modern-hebrew,3d-p,-am ,-am,,"‘-am’ is in fact the 3plM form, the 3plF form is ‘-an’ (Gilnert 1989:30-1).",glinert-1989,,,,,43868,298
modern-hebrew-3d-o-1,,modern-hebrew,3d-o,-am ,-am,,"‘-am’ is in fact the 3plM form, the 3plF form is ‘-an’ (Gilnert 1989:30-1).",glinert-1989,,,,,43869,298
modern-hebrew-3d-s-1,,modern-hebrew,3d-s,hɛm,hɛm,,"‘hɛm’ is in fact the 3plM form, the 3plF form is ‘hɛn’ (Gilnert 1989).",glinert-1989,,,,,43870,298
modern-hebrew-3d-a-1,,modern-hebrew,3d-a,hɛm,hɛm,,"‘hɛm’ is in fact the 3plM form, the 3plF form is ‘hɛn’ (Gilnert 1989).",glinert-1989,,,,,43871,298
modern-hebrew-3sg_n_p-1,,modern-hebrew,3sg_n_p,-a ,-a,,,glinert-1989,,,,,43872,298
modern-hebrew-3sg_n_o-1,,modern-hebrew,3sg_n_o,-a ,-a,,,glinert-1989,,,,,43873,298
modern-hebrew-3sg_n_s-1,,modern-hebrew,3sg_n_s,hi,hi,,,glinert-1989,,,,,43874,298
modern-hebrew-3sg_n_a-1,,modern-hebrew,3sg_n_a,hi,hi,,,glinert-1989,,,,,43875,298
modern-hebrew-3sg_m_p-1,,modern-hebrew,3sg_m_p,-o ,-o,,,glinert-1989,,,,,43876,298
modern-hebrew-3sg_m_o-1,,modern-hebrew,3sg_m_o,-o ,-o,,,glinert-1989,,,,,43877,298
modern-hebrew-3sg_m_s-1,,modern-hebrew,3sg_m_s,hu,hu,,,glinert-1989,,,,,43878,298
modern-hebrew-3sg_m_a-1,,modern-hebrew,3sg_m_a,hu,hu,,,glinert-1989,,,,,43879,298
modern-hebrew-2pl_p-1,,modern-hebrew,2pl_p,-xɛm ,-xɛm,,"‘-xɛm’ is in fact the 2plM form, the 2plF form is ‘-xɛn’ (Gilnert 1989:30-1).",glinert-1989,,,,,43880,298
modern-hebrew-2pl_o-1,,modern-hebrew,2pl_o,-xɛm ,-xɛm,,"‘-xɛm’ is in fact the 2plM form, the 2plF form is ‘-xɛn’ (Gilnert 1989:30-1).",glinert-1989,,,,,43881,298
modern-hebrew-2pl_s-1,,modern-hebrew,2pl_s,atɛm,atɛm,,"‘atɛm’ is in fact the 2plM form, the 2plF form is ‘atɛn’ (Gilnert 1989).",glinert-1989,,,,,43882,298
modern-hebrew-2pl_a-1,,modern-hebrew,2pl_a,atɛm,atɛm,,"‘atɛm’ is in fact the 2plM form, the 2plF form is ‘atɛn’ (Gilnert 1989).",glinert-1989,,,,,43883,298
modern-hebrew-2du_p-1,,modern-hebrew,2du_p,-xɛm ,-xɛm,,"‘-xɛm’ is in fact the 2plM form, the 2plF form is ‘-xɛn’ (Gilnert 1989:30-1).",glinert-1989,,,,,43884,298
modern-hebrew-2du_o-1,,modern-hebrew,2du_o,-xɛm ,-xɛm,,"‘-xɛm’ is in fact the 2plM form, the 2plF form is ‘-xɛn’ (Gilnert 1989:30-1).",glinert-1989,,,,,43885,298
modern-hebrew-2du_s-1,,modern-hebrew,2du_s,atɛm,atɛm,,,glinert-1989,,,,,43886,298
modern-hebrew-2du_a-1,,modern-hebrew,2du_a,atɛm,atɛm,,,glinert-1989,,,,,43887,298
modern-hebrew-2sg_p-1,,modern-hebrew,2sg_p,-xa ,-xa,,"‘-xa’ is in fact the 2sgM form, the 2sgF form is ‘-ɛx’ (Gilnert 1989:30-1).",glinert-1989,,,,,43888,298
modern-hebrew-2sg_o-1,,modern-hebrew,2sg_o,-xa ,-xa,,"‘-xa’ is in fact the 2sgM form, the 2sgF form is ‘-ɛx’ (Gilnert 1989:30-1).",glinert-1989,,,,,43889,298
modern-hebrew-2sg_s-1,,modern-hebrew,2sg_s,ata,ata,,"‘ata’ is in fact the 2sgM form, the 2sgF form is ‘at’ (Gilnert 1989).",glinert-1989,,,,,43890,298
modern-hebrew-2sg_a-1,,modern-hebrew,2sg_a,ata,ata,,"‘ata’ is in fact the 2sgM form, the 2sgF form is ‘at’ (Gilnert 1989).",glinert-1989,,,,,43891,298
modern-hebrew-12pl_p-1,,modern-hebrew,12pl_p,-ˈɛnu ,-ˈɛnu,,,glinert-1989,,,,,43892,298
modern-hebrew-12pl_o-1,,modern-hebrew,12pl_o,-ˈɛnu ,-ˈɛnu,,,glinert-1989,,,,,43893,298
modern-hebrew-12pl_s-1,,modern-hebrew,12pl_s,anˈaxnu ,anˈaxnu,,,glinert-1989,,,,,43894,298
modern-hebrew-12pl_a-1,,modern-hebrew,12pl_a,anˈaxnu ,anˈaxnu,,,glinert-1989,,,,,43895,298
modern-hebrew-12du_p-1,,modern-hebrew,12du_p,-ˈɛnu ,-ˈɛnu,,,glinert-1989,,,,,43896,298
modern-hebrew-12du_o-1,,modern-hebrew,12du_o,-ˈɛnu ,-ˈɛnu,,,glinert-1989,,,,,43897,298
modern-hebrew-12du_s-1,,modern-hebrew,12du_s,anˈaxnu ,anˈaxnu,,,glinert-1989,,,,,43898,298
modern-hebrew-12du_a-1,,modern-hebrew,12du_a,anˈaxnu ,anˈaxnu,,,glinert-1989,,,,,43899,298
modern-hebrew-1pl_p-1,,modern-hebrew,1pl_p,-ˈɛnu ,-ˈɛnu,,,glinert-1989,,,,,43900,298
modern-hebrew-1pl_o-1,,modern-hebrew,1pl_o,-ˈɛnu ,-ˈɛnu,,,glinert-1989,,,,,43901,298
modern-hebrew-1pl_s-1,,modern-hebrew,1pl_s,anˈaxnu ,anˈaxnu,,,glinert-1989,,,,,43902,298
modern-hebrew-1pl_a-1,,modern-hebrew,1pl_a,anˈaxnu ,anˈaxnu,,,glinert-1989,,,,,43903,298
modern-hebrew-1du_p-1,,modern-hebrew,1du_p,-ˈɛnu ,-ˈɛnu,,,glinert-1989,,,,,43904,298
modern-hebrew-1du_o-1,,modern-hebrew,1du_o,-ˈɛnu ,-ˈɛnu,,,glinert-1989,,,,,43905,298
modern-hebrew-1du_s-1,,modern-hebrew,1du_s,anˈaxnu ,anˈaxnu,,,glinert-1989,,,,,43906,298
modern-hebrew-1du_a-1,,modern-hebrew,1du_a,anˈaxnu ,anˈaxnu,,,glinert-1989,,,,,43907,298
modern-hebrew-1sg_p-1,,modern-hebrew,1sg_p,-i ,-i,,,glinert-1989,,,,,43908,298
modern-hebrew-1sg_o-1,,modern-hebrew,1sg_o,-i ,-i,,,glinert-1989,,,,,43909,298
modern-hebrew-1sg_s-1,,modern-hebrew,1sg_s,ani ,ani,,,glinert-1989,,,,,43910,298
modern-hebrew-1sg_a-1,,modern-hebrew,1sg_a,ani ,ani,,,glinert-1989,,,,,43911,298
north-levantine-arabic-damascene-3p-p-1,,north-levantine-arabic-damascene,3p-p,-hon ,-hon,,,cowell-1964,,,,,43912,299
north-levantine-arabic-damascene-3p-o-1,,north-levantine-arabic-damascene,3p-o,-hon ,-hon,,,cowell-1964,,,,,43913,299
north-levantine-arabic-damascene-3p-s-1,,north-levantine-arabic-damascene,3p-s,hənːe ,hənːe,,,cowell-1964,,,,,43914,299
north-levantine-arabic-damascene-3p-a-1,,north-levantine-arabic-damascene,3p-a,hənːe ,hənːe,,,cowell-1964,,,,,43915,299
north-levantine-arabic-damascene-3d-p-1,,north-levantine-arabic-damascene,3d-p,-hon ,-hon,,,cowell-1964,,,,,43916,299
north-levantine-arabic-damascene-3d-o-1,,north-levantine-arabic-damascene,3d-o,-hon ,-hon,,,cowell-1964,,,,,43917,299
north-levantine-arabic-damascene-3d-s-1,,north-levantine-arabic-damascene,3d-s,hənːe ,hənːe,,,cowell-1964,,,,,43918,299
north-levantine-arabic-damascene-3d-a-1,,north-levantine-arabic-damascene,3d-a,hənːe ,hənːe,,,cowell-1964,,,,,43919,299
north-levantine-arabic-damascene-3sg_n_p-1,,north-levantine-arabic-damascene,3sg_n_p,-ha ,-ha,,,cowell-1964,,,,,43920,299
north-levantine-arabic-damascene-3sg_n_o-1,,north-levantine-arabic-damascene,3sg_n_o,-ha ,-ha,,,cowell-1964,,,,,43921,299
north-levantine-arabic-damascene-3sg_n_s-1,,north-levantine-arabic-damascene,3sg_n_s,hijːe ,hijːe,,,cowell-1964,,,,,43922,299
north-levantine-arabic-damascene-3sg_n_a-1,,north-levantine-arabic-damascene,3sg_n_a,hijːe ,hijːe,,,cowell-1964,,,,,43923,299
north-levantine-arabic-damascene-3sg_m_p-1,,north-levantine-arabic-damascene,3sg_m_p,-o,-o,,This form surfaces as ‘-∅’ when suffixed to a verb with a final vowel (Cowell 1964:540).,cowell-1964,,,,,43924,299
north-levantine-arabic-damascene-3sg_m_o-1,,north-levantine-arabic-damascene,3sg_m_o,-o,-o,,This form surfaces as ‘-∅’ when suffixed to a verb with a final vowel (Cowell 1964:540). ,cowell-1964,,,,,43925,299
north-levantine-arabic-damascene-3sg_m_s-1,,north-levantine-arabic-damascene,3sg_m_s,huwːe ,huwːe,,,cowell-1964,,,,,43926,299
north-levantine-arabic-damascene-3sg_m_a-1,,north-levantine-arabic-damascene,3sg_m_a,huwːe ,huwːe,,,cowell-1964,,,,,43927,299
north-levantine-arabic-damascene-2pl_p-1,,north-levantine-arabic-damascene,2pl_p,-kon ,-kon,,,cowell-1964,,,,,43928,299
north-levantine-arabic-damascene-2pl_o-1,,north-levantine-arabic-damascene,2pl_o,-kon ,-kon,,,cowell-1964,,,,,43929,299
north-levantine-arabic-damascene-2pl_s-1,,north-levantine-arabic-damascene,2pl_s,ʔəntu ,ʔəntu,,,cowell-1964,,,,,43930,299
north-levantine-arabic-damascene-2pl_a-1,,north-levantine-arabic-damascene,2pl_a,ʔəntu ,ʔəntu,,,cowell-1964,,,,,43931,299
north-levantine-arabic-damascene-2du_p-1,,north-levantine-arabic-damascene,2du_p,-kon ,-kon,,,cowell-1964,,,,,43932,299
north-levantine-arabic-damascene-2du_o-1,,north-levantine-arabic-damascene,2du_o,-kon ,-kon,,,cowell-1964,,,,,43933,299
north-levantine-arabic-damascene-2du_s-1,,north-levantine-arabic-damascene,2du_s,ʔəntu ,ʔəntu,,,cowell-1964,,,,,43934,299
north-levantine-arabic-damascene-2du_a-1,,north-levantine-arabic-damascene,2du_a,ʔəntu ,ʔəntu,,,cowell-1964,,,,,43935,299
north-levantine-arabic-damascene-2sg_p-1,,north-levantine-arabic-damascene,2sg_p,-ak ,-ak,,"‘-ak’ is in fact the 2sgM form, the 2sgF form is ‘-ek’ (Cowell 1964:539). In addition, this form surfaces as ‘-k’ when suffixed to verb with a final vowel (Cowell 1964:540).",cowell-1964,,,,,43936,299
north-levantine-arabic-damascene-2sg_o-1,,north-levantine-arabic-damascene,2sg_o,-ak ,-ak,,"‘-ak’ is in fact the 2sgM form, the 2sgF form is ‘-ek’ (Cowell 1964:539). In addition, this form surfaces as ‘-k’ when suffixed to verb with a final vowel (Cowell 1964:540).",cowell-1964,,,,,43937,299
north-levantine-arabic-damascene-2sg_s-1,,north-levantine-arabic-damascene,2sg_s,ʔənte ,ʔənte,,"‘ʔənte’ is in fact the 2sgM form, the 2sgF form is ‘ʔənti’ (Cowell 1964:539).",cowell-1964,,,,,43938,299
north-levantine-arabic-damascene-2sg_a-1,,north-levantine-arabic-damascene,2sg_a,ʔənte ,ʔənte,,"‘ʔənte’ is in fact the 2sgM form, the 2sgF form is ‘ʔənti’ (Cowell 1964:539).",cowell-1964,,,,,43939,299
north-levantine-arabic-damascene-12pl_p-1,,north-levantine-arabic-damascene,12pl_p,-na ,-na,,,cowell-1964,,,,,43940,299
north-levantine-arabic-damascene-12pl_o-1,,north-levantine-arabic-damascene,12pl_o,-na ,-na,,,cowell-1964,,,,,43941,299
north-levantine-arabic-damascene-12pl_s-1,,north-levantine-arabic-damascene,12pl_s,nəħna,nəħna,,,cowell-1964,,,,,43942,299
north-levantine-arabic-damascene-12pl_a-1,,north-levantine-arabic-damascene,12pl_a,nəħna,nəħna,,,cowell-1964,,,,,43943,299
north-levantine-arabic-damascene-12du_p-1,,north-levantine-arabic-damascene,12du_p,-na ,-na,,,cowell-1964,,,,,43944,299
north-levantine-arabic-damascene-12du_o-1,,north-levantine-arabic-damascene,12du_o,-na ,-na,,,cowell-1964,,,,,43945,299
north-levantine-arabic-damascene-12du_s-1,,north-levantine-arabic-damascene,12du_s,nəħna,nəħna,,,cowell-1964,,,,,43946,299
north-levantine-arabic-damascene-12du_a-1,,north-levantine-arabic-damascene,12du_a,nəħna,nəħna,,,cowell-1964,,,,,43947,299
north-levantine-arabic-damascene-1pl_p-1,,north-levantine-arabic-damascene,1pl_p,-na ,-na,,,cowell-1964,,,,,43948,299
north-levantine-arabic-damascene-1pl_o-1,,north-levantine-arabic-damascene,1pl_o,-na ,-na,,,cowell-1964,,,,,43949,299
north-levantine-arabic-damascene-1pl_s-1,,north-levantine-arabic-damascene,1pl_s,nəħna,nəħna,,,cowell-1964,,,,,43950,299
north-levantine-arabic-damascene-1pl_a-1,,north-levantine-arabic-damascene,1pl_a,nəħna,nəħna,,,cowell-1964,,,,,43951,299
north-levantine-arabic-damascene-1du_p-1,,north-levantine-arabic-damascene,1du_p,-na ,-na,,,cowell-1964,,,,,43952,299
north-levantine-arabic-damascene-1du_o-1,,north-levantine-arabic-damascene,1du_o,-na ,-na,,,cowell-1964,,,,,43953,299
north-levantine-arabic-damascene-1du_s-1,,north-levantine-arabic-damascene,1du_s,nəħna,nəħna,,,cowell-1964,,,,,43954,299
north-levantine-arabic-damascene-1du_a-1,,north-levantine-arabic-damascene,1du_a,nəħna,nəħna,,,cowell-1964,,,,,43955,299
north-levantine-arabic-damascene-1sg_p-1,,north-levantine-arabic-damascene,1sg_p,-i ,-i,,,cowell-1964,,,,,43956,299
north-levantine-arabic-damascene-1sg_o-1,,north-levantine-arabic-damascene,1sg_o,–ni ,–ni,,,cowell-1964,,,,,43957,299
north-levantine-arabic-damascene-1sg_s-1,,north-levantine-arabic-damascene,1sg_s,ʔana ,ʔana,,,cowell-1964,,,,,43958,299
north-levantine-arabic-damascene-1sg_a-1,,north-levantine-arabic-damascene,1sg_a,ʔana ,ʔana,,,cowell-1964,,,,,43959,299
mbugu-inner-3p-p-1,,mbugu-inner,3p-p,kíni ,kíni,,,mous-2003,,,,,43960,300
mbugu-inner-3p-o-1,,mbugu-inner,3p-o,"hú, ú",hú,,,mous-2003,,,,,43961,300
mbugu-inner-3p-o-2,,mbugu-inner,3p-o,"hú, ú",ú,,,mous-2003,,,,,43961,300
mbugu-inner-3p-s-1,,mbugu-inner,3p-s,"hú, ú",hú,,,mous-2003,,,,,43962,300
mbugu-inner-3p-s-2,,mbugu-inner,3p-s,"hú, ú",ú,,,mous-2003,,,,,43962,300
mbugu-inner-3p-a-1,,mbugu-inner,3p-a,"hú, ú",hú,,,mous-2003,,,,,43963,300
mbugu-inner-3p-a-2,,mbugu-inner,3p-a,"hú, ú",ú,,,mous-2003,,,,,43963,300
mbugu-inner-3d-p-1,,mbugu-inner,3d-p,kíni ,kíni,,,mous-2003,,,,,43964,300
mbugu-inner-3d-o-1,,mbugu-inner,3d-o,"hú, ú",hú,,,mous-2003,,,,,43965,300
mbugu-inner-3d-o-2,,mbugu-inner,3d-o,"hú, ú",ú,,,mous-2003,,,,,43965,300
mbugu-inner-3d-s-1,,mbugu-inner,3d-s,"hú, ú",hú,,,mous-2003,,,,,43966,300
mbugu-inner-3d-s-2,,mbugu-inner,3d-s,"hú, ú",ú,,,mous-2003,,,,,43966,300
mbugu-inner-3d-a-1,,mbugu-inner,3d-a,"hú, ú",hú,,,mous-2003,,,,,43967,300
mbugu-inner-3d-a-2,,mbugu-inner,3d-a,"hú, ú",ú,,,mous-2003,,,,,43967,300
mbugu-inner-3sg_m_p-1,,mbugu-inner,3sg_m_p,kúʔu ,kúʔu,,,mous-2003,,,,,43972,300
mbugu-inner-3sg_m_o-1,,mbugu-inner,3sg_m_o,"hú, ú",hú,,,mous-2003,,,,,43973,300
mbugu-inner-3sg_m_o-2,,mbugu-inner,3sg_m_o,"hú, ú",ú,,,mous-2003,,,,,43973,300
mbugu-inner-3sg_m_s-1,,mbugu-inner,3sg_m_s,"hú, ú",hú,,,mous-2003,,,,,43974,300
mbugu-inner-3sg_m_s-2,,mbugu-inner,3sg_m_s,"hú, ú",ú,,,mous-2003,,,,,43974,300
mbugu-inner-3sg_m_a-1,,mbugu-inner,3sg_m_a,"hú, ú",hú,,,mous-2003,,,,,43975,300
mbugu-inner-3sg_m_a-2,,mbugu-inner,3sg_m_a,"hú, ú",ú,,,mous-2003,,,,,43975,300
mbugu-inner-2pl_p-1,,mbugu-inner,2pl_p,kɑ́ɣu ,kɑ́ɣu,,,mous-2003,,,,,43976,300
mbugu-inner-2pl_o-1,,mbugu-inner,2pl_o,kúné,kúné,,,mous-2003,,,,,43977,300
mbugu-inner-2pl_s-1,,mbugu-inner,2pl_s,kúné,kúné,,,mous-2003,,,,,43978,300
mbugu-inner-2pl_a-1,,mbugu-inner,2pl_a,kúné,kúné,,,mous-2003,,,,,43979,300
mbugu-inner-2du_p-1,,mbugu-inner,2du_p,kɑ́ɣu ,kɑ́ɣu,,,mous-2003,,,,,43980,300
mbugu-inner-2du_o-1,,mbugu-inner,2du_o,kúné,kúné,,,mous-2003,,,,,43981,300
mbugu-inner-2du_s-1,,mbugu-inner,2du_s,kúné,kúné,,,mous-2003,,,,,43982,300
mbugu-inner-2du_a-1,,mbugu-inner,2du_a,kúné,kúné,,,mous-2003,,,,,43983,300
mbugu-inner-2sg_p-1,,mbugu-inner,2sg_p,ké,ké,,,mous-2003,,,,,43984,300
mbugu-inner-2sg_o-1,,mbugu-inner,2sg_o,árí,árí,,,mous-2003,,,,,43985,300
mbugu-inner-2sg_s-1,,mbugu-inner,2sg_s,árí,árí,,,mous-2003,,,,,43986,300
mbugu-inner-2sg_a-1,,mbugu-inner,2sg_a,árí,árí,,,mous-2003,,,,,43987,300
mbugu-inner-12pl_p-1,,mbugu-inner,12pl_p,kánu,kánu,,,mous-2003,,,,,43988,300
mbugu-inner-12pl_o-1,,mbugu-inner,12pl_o,"níne, nne",níne,,,mous-2003,,,,,43989,300
mbugu-inner-12pl_o-2,,mbugu-inner,12pl_o,"níne, nne",nne,,,mous-2003,,,,,43989,300
mbugu-inner-12pl_s-1,,mbugu-inner,12pl_s,"níne, nne",níne,,,mous-2003,,,,,43990,300
mbugu-inner-12pl_s-2,,mbugu-inner,12pl_s,"níne, nne",nne,,,mous-2003,,,,,43990,300
mbugu-inner-12pl_a-1,,mbugu-inner,12pl_a,"níne, nne",níne,,,mous-2003,,,,,43991,300
mbugu-inner-12pl_a-2,,mbugu-inner,12pl_a,"níne, nne",nne,,,mous-2003,,,,,43991,300
mbugu-inner-12du_p-1,,mbugu-inner,12du_p,kánu,kánu,,,mous-2003,,,,,43992,300
mbugu-inner-12du_o-1,,mbugu-inner,12du_o,"níne, nne",níne,,,mous-2003,,,,,43993,300
mbugu-inner-12du_o-2,,mbugu-inner,12du_o,"níne, nne",nne,,,mous-2003,,,,,43993,300
mbugu-inner-12du_s-1,,mbugu-inner,12du_s,"níne, nne",níne,,,mous-2003,,,,,43994,300
mbugu-inner-12du_s-2,,mbugu-inner,12du_s,"níne, nne",nne,,,mous-2003,,,,,43994,300
mbugu-inner-12du_a-1,,mbugu-inner,12du_a,"níne, nne",níne,,,mous-2003,,,,,43995,300
mbugu-inner-12du_a-2,,mbugu-inner,12du_a,"níne, nne",nne,,,mous-2003,,,,,43995,300
mbugu-inner-1pl_p-1,,mbugu-inner,1pl_p,kánu,kánu,,,mous-2003,,,,,43996,300
mbugu-inner-1pl_o-1,,mbugu-inner,1pl_o,"níne, nne",níne,,,mous-2003,,,,,43997,300
mbugu-inner-1pl_o-2,,mbugu-inner,1pl_o,"níne, nne",nne,,,mous-2003,,,,,43997,300
mbugu-inner-1pl_s-1,,mbugu-inner,1pl_s,"níne, nne",níne,,,mous-2003,,,,,43998,300
mbugu-inner-1pl_s-2,,mbugu-inner,1pl_s,"níne, nne",nne,,,mous-2003,,,,,43998,300
mbugu-inner-1pl_a-1,,mbugu-inner,1pl_a,"níne, nne",níne,,,mous-2003,,,,,43999,300
mbugu-inner-1pl_a-2,,mbugu-inner,1pl_a,"níne, nne",nne,,,mous-2003,,,,,43999,300
mbugu-inner-1du_p-1,,mbugu-inner,1du_p,kánu,kánu,,,mous-2003,,,,,44000,300
mbugu-inner-1du_o-1,,mbugu-inner,1du_o,"níne, nne",níne,,,mous-2003,,,,,44001,300
mbugu-inner-1du_o-2,,mbugu-inner,1du_o,"níne, nne",nne,,,mous-2003,,,,,44001,300
mbugu-inner-1du_s-1,,mbugu-inner,1du_s,"níne, nne",níne,,,mous-2003,,,,,44002,300
mbugu-inner-1du_s-2,,mbugu-inner,1du_s,"níne, nne",nne,,,mous-2003,,,,,44002,300
mbugu-inner-1du_a-1,,mbugu-inner,1du_a,"níne, nne",níne,,,mous-2003,,,,,44003,300
mbugu-inner-1du_a-2,,mbugu-inner,1du_a,"níne, nne",nne,,,mous-2003,,,,,44003,300
mbugu-inner-1sg_p-1,,mbugu-inner,1sg_p,ɣó,ɣó,,,mous-2003,,,,,44004,300
mbugu-inner-1sg_o-1,,mbugu-inner,1sg_o,ání,ání,,,mous-2003,,,,,44005,300
mbugu-inner-1sg_s-1,,mbugu-inner,1sg_s,ání,ání,,,mous-2003,,,,,44006,300
mbugu-inner-1sg_a-1,,mbugu-inner,1sg_a,ání,ání,,,mous-2003,,,,,44007,300
mbugu-normal-3p-p-1,,mbugu-normal,3p-p,-avó,-avó,,,mous-2003,,,,,44008,301
mbugu-normal-3p-o-1,,mbugu-normal,3p-o,válá,válá,,,mous-2003,,,,,44009,301
mbugu-normal-3p-s-1,,mbugu-normal,3p-s,válá,válá,,,mous-2003,,,,,44010,301
mbugu-normal-3p-a-1,,mbugu-normal,3p-a,válá,válá,,,mous-2003,,,,,44011,301
mbugu-normal-3d-p-1,,mbugu-normal,3d-p,-avó,-avó,,,mous-2003,,,,,44012,301
mbugu-normal-3d-o-1,,mbugu-normal,3d-o,válá,válá,,,mous-2003,,,,,44013,301
mbugu-normal-3d-s-1,,mbugu-normal,3d-s,válá,válá,,,mous-2003,,,,,44014,301
mbugu-normal-3d-a-1,,mbugu-normal,3d-a,válá,válá,,,mous-2003,,,,,44015,301
mbugu-normal-3sg_m_p-1,,mbugu-normal,3sg_m_p,-akwé,-akwé,,,mous-2003,,,,,44020,301
mbugu-normal-3sg_m_o-1,,mbugu-normal,3sg_m_o,yé,yé,,,mous-2003,,,,,44021,301
